"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "544", "PatternAggregateImplTest.java:25", "Variable Write", "context=PatternAggregateImplTest#printPatterns:2, patternIterator=PatternIteratorImpl:2"
"main", "545", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "546", "PatternAggregateImplTest.java:26", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#isLastPattern:8"
"main", "547", "PatternIteratorImpl.java:19", "Method Entered", ""
"main", "548", "PatternIteratorImpl.java:20", "Line Step", "file=PatternIteratorImpl.java, line=20"
"main", "549", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "550", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "551", "PatternIteratorImpl.java:21", "Line Step", "file=PatternIteratorImpl.java, line=21"
"main", "552", "PatternIteratorImpl.java:21", "Variable Write", "context=PatternIteratorImpl:2#isLastPattern:8, result=false"
"main", "553", "PatternIteratorImpl.java:21", "Method Exit", "returner=PatternIteratorImpl:2#isLastPattern:8, value=false"
"main", "554", "PatternAggregateImplTest.java:26", "Method Returned", ""
"main", "555", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "556", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "557", "PatternAggregateImplTest.java:27", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#nextPattern:7"
"main", "558", "PatternIteratorImpl.java:12", "Method Entered", ""
"main", "559", "PatternIteratorImpl.java:13", "Line Step", "file=PatternIteratorImpl.java, line=13"
"main", "560", "PatternIteratorImpl.java:13", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "561", "PatternIteratorImpl.java:14", "Line Step", "file=PatternIteratorImpl.java, line=14"
"main", "562", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "563", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "564", "PatternIteratorImpl.java:14", "Field Write", "context=PatternIteratorImpl:2, designPattern=DesignPattern:3"
"main", "565", "PatternIteratorImpl.java:15", "Line Step", "file=PatternIteratorImpl.java, line=15"
"main", "566", "PatternIteratorImpl.java:15", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "567", "PatternIteratorImpl.java:15", "Field Write", "context=PatternIteratorImpl:2, position=1"
"main", "568", "PatternIteratorImpl.java:16", "Line Step", "file=PatternIteratorImpl.java, line=16"
"main", "569", "PatternIteratorImpl.java:16", "Field Read", "context=PatternIteratorImpl:2, designPattern"
"main", "570", "PatternIteratorImpl.java:16", "Variable Write", "context=PatternIteratorImpl:2#nextPattern:7, result=DesignPattern:3"
"main", "571", "PatternIteratorImpl.java:16", "Method Exit", "returner=PatternIteratorImpl:2#nextPattern:7, value=DesignPattern:3"
"main", "572", "PatternAggregateImplTest.java:27", "Method Returned", ""
"main", "573", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "574", "PatternAggregateImplTest.java:27", "Variable Write", "context=PatternAggregateImplTest#printPatterns:2, designPattern=DesignPattern:3"
"main", "575", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "576", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:3#getPatternType:7"
"main", "577", "DesignPattern.java:9", "Method Entered", ""
"main", "578", "DesignPattern.java:10", "Line Step", "file=DesignPattern.java, line=10"
"main", "579", "DesignPattern.java:10", "Field Read", "context=DesignPattern:3, patternType"
"main", "580", "DesignPattern.java:10", "Variable Write", "context=DesignPattern:3#getPatternType:7, result=""Structural"""
"main", "581", "DesignPattern.java:10", "Method Exit", "returner=DesignPattern:3#getPatternType:7, value=""Structural"""
"main", "582", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "583", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "584", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:3#getPatternName:7"
"main", "585", "DesignPattern.java:12", "Method Entered", ""
"main", "586", "DesignPattern.java:13", "Line Step", "file=DesignPattern.java, line=13"
"main", "587", "DesignPattern.java:13", "Field Read", "context=DesignPattern:3, patternName"
"main", "588", "DesignPattern.java:13", "Variable Write", "context=DesignPattern:3#getPatternName:7, result=""Adapter"""
"main", "589", "DesignPattern.java:13", "Method Exit", "returner=DesignPattern:3#getPatternName:7, value=""Adapter"""
"main", "590", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "591", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "592", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "593", "PatternAggregateImplTest.java:26", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#isLastPattern:9"
"main", "594", "PatternIteratorImpl.java:19", "Method Entered", ""
"main", "595", "PatternIteratorImpl.java:20", "Line Step", "file=PatternIteratorImpl.java, line=20"
"main", "596", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "597", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "598", "PatternIteratorImpl.java:21", "Line Step", "file=PatternIteratorImpl.java, line=21"
"main", "599", "PatternIteratorImpl.java:21", "Variable Write", "context=PatternIteratorImpl:2#isLastPattern:9, result=false"
"main", "600", "PatternIteratorImpl.java:21", "Method Exit", "returner=PatternIteratorImpl:2#isLastPattern:9, value=false"
"main", "601", "PatternAggregateImplTest.java:26", "Method Returned", ""
"main", "602", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "603", "PatternAggregateImplTest.java:26", "Variable Delete", "method=PatternAggregateImplTest#printPatterns:2 <name=designPattern,type=DesignPattern (id=91),value=<?>,index=2>"
"main", "604", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "605", "PatternAggregateImplTest.java:27", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#nextPattern:8"
"main", "606", "PatternIteratorImpl.java:12", "Method Entered", ""
"main", "607", "PatternIteratorImpl.java:13", "Line Step", "file=PatternIteratorImpl.java, line=13"
"main", "608", "PatternIteratorImpl.java:13", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "609", "PatternIteratorImpl.java:14", "Line Step", "file=PatternIteratorImpl.java, line=14"
"main", "610", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "611", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "612", "PatternIteratorImpl.java:14", "Field Write", "context=PatternIteratorImpl:2, designPattern=DesignPattern:4"
"main", "613", "PatternIteratorImpl.java:15", "Line Step", "file=PatternIteratorImpl.java, line=15"
"main", "614", "PatternIteratorImpl.java:15", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "615", "PatternIteratorImpl.java:15", "Field Write", "context=PatternIteratorImpl:2, position=2"
"main", "616", "PatternIteratorImpl.java:16", "Line Step", "file=PatternIteratorImpl.java, line=16"
"main", "617", "PatternIteratorImpl.java:16", "Field Read", "context=PatternIteratorImpl:2, designPattern"
"main", "618", "PatternIteratorImpl.java:16", "Variable Write", "context=PatternIteratorImpl:2#nextPattern:8, result=DesignPattern:4"
"main", "619", "PatternIteratorImpl.java:16", "Method Exit", "returner=PatternIteratorImpl:2#nextPattern:8, value=DesignPattern:4"
"main", "620", "PatternAggregateImplTest.java:27", "Method Returned", ""
"main", "621", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "622", "PatternAggregateImplTest.java:27", "Variable Write", "context=PatternAggregateImplTest#printPatterns:2, designPattern=DesignPattern:4"
"main", "623", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "624", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:4#getPatternType:8"
"main", "625", "DesignPattern.java:9", "Method Entered", ""
"main", "626", "DesignPattern.java:10", "Line Step", "file=DesignPattern.java, line=10"
"main", "627", "DesignPattern.java:10", "Field Read", "context=DesignPattern:4, patternType"
"main", "628", "DesignPattern.java:10", "Variable Write", "context=DesignPattern:4#getPatternType:8, result=""Structural"""
"main", "629", "DesignPattern.java:10", "Method Exit", "returner=DesignPattern:4#getPatternType:8, value=""Structural"""
"main", "630", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "631", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "632", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:4#getPatternName:8"
"main", "633", "DesignPattern.java:12", "Method Entered", ""
"main", "634", "DesignPattern.java:13", "Line Step", "file=DesignPattern.java, line=13"
"main", "635", "DesignPattern.java:13", "Field Read", "context=DesignPattern:4, patternName"
"main", "636", "DesignPattern.java:13", "Variable Write", "context=DesignPattern:4#getPatternName:8, result=""Bridge"""
"main", "637", "DesignPattern.java:13", "Method Exit", "returner=DesignPattern:4#getPatternName:8, value=""Bridge"""
"main", "638", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "639", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "640", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "641", "PatternAggregateImplTest.java:26", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#isLastPattern:10"
"main", "642", "PatternIteratorImpl.java:19", "Method Entered", ""
"main", "643", "PatternIteratorImpl.java:20", "Line Step", "file=PatternIteratorImpl.java, line=20"
"main", "644", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "645", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "646", "PatternIteratorImpl.java:21", "Line Step", "file=PatternIteratorImpl.java, line=21"
"main", "647", "PatternIteratorImpl.java:21", "Variable Write", "context=PatternIteratorImpl:2#isLastPattern:10, result=false"
"main", "648", "PatternIteratorImpl.java:21", "Method Exit", "returner=PatternIteratorImpl:2#isLastPattern:10, value=false"
"main", "649", "PatternAggregateImplTest.java:26", "Method Returned", ""
"main", "650", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "651", "PatternAggregateImplTest.java:26", "Variable Delete", "method=PatternAggregateImplTest#printPatterns:2 <name=designPattern,type=DesignPattern (id=91),value=<?>,index=2>"
"main", "652", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "653", "PatternAggregateImplTest.java:27", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#nextPattern:9"
"main", "654", "PatternIteratorImpl.java:12", "Method Entered", ""
"main", "655", "PatternIteratorImpl.java:13", "Line Step", "file=PatternIteratorImpl.java, line=13"
"main", "656", "PatternIteratorImpl.java:13", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "657", "PatternIteratorImpl.java:14", "Line Step", "file=PatternIteratorImpl.java, line=14"
"main", "658", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "659", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "660", "PatternIteratorImpl.java:14", "Field Write", "context=PatternIteratorImpl:2, designPattern=DesignPattern:5"
"main", "661", "PatternIteratorImpl.java:15", "Line Step", "file=PatternIteratorImpl.java, line=15"
"main", "662", "PatternIteratorImpl.java:15", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "663", "PatternIteratorImpl.java:15", "Field Write", "context=PatternIteratorImpl:2, position=3"
"main", "664", "PatternIteratorImpl.java:16", "Line Step", "file=PatternIteratorImpl.java, line=16"
"main", "665", "PatternIteratorImpl.java:16", "Field Read", "context=PatternIteratorImpl:2, designPattern"
"main", "666", "PatternIteratorImpl.java:16", "Variable Write", "context=PatternIteratorImpl:2#nextPattern:9, result=DesignPattern:5"
"main", "667", "PatternIteratorImpl.java:16", "Method Exit", "returner=PatternIteratorImpl:2#nextPattern:9, value=DesignPattern:5"
"main", "668", "PatternAggregateImplTest.java:27", "Method Returned", ""
"main", "669", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "670", "PatternAggregateImplTest.java:27", "Variable Write", "context=PatternAggregateImplTest#printPatterns:2, designPattern=DesignPattern:5"
"main", "671", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "672", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:5#getPatternType:9"
"main", "673", "DesignPattern.java:9", "Method Entered", ""
"main", "674", "DesignPattern.java:10", "Line Step", "file=DesignPattern.java, line=10"
"main", "675", "DesignPattern.java:10", "Field Read", "context=DesignPattern:5, patternType"
"main", "676", "DesignPattern.java:10", "Variable Write", "context=DesignPattern:5#getPatternType:9, result=""Behavioral"""
"main", "677", "DesignPattern.java:10", "Method Exit", "returner=DesignPattern:5#getPatternType:9, value=""Behavioral"""
"main", "678", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "679", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "680", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:5#getPatternName:9"
"main", "681", "DesignPattern.java:12", "Method Entered", ""
"main", "682", "DesignPattern.java:13", "Line Step", "file=DesignPattern.java, line=13"
"main", "683", "DesignPattern.java:13", "Field Read", "context=DesignPattern:5, patternName"
"main", "684", "DesignPattern.java:13", "Variable Write", "context=DesignPattern:5#getPatternName:9, result=""Chain of Responsibility"""
"main", "685", "DesignPattern.java:13", "Method Exit", "returner=DesignPattern:5#getPatternName:9, value=""Chain of Responsibility"""
"main", "686", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "687", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "688", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "689", "PatternAggregateImplTest.java:26", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#isLastPattern:11"
"main", "690", "PatternIteratorImpl.java:19", "Method Entered", ""
"main", "691", "PatternIteratorImpl.java:20", "Line Step", "file=PatternIteratorImpl.java, line=20"
"main", "692", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "693", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "694", "PatternIteratorImpl.java:21", "Line Step", "file=PatternIteratorImpl.java, line=21"
"main", "695", "PatternIteratorImpl.java:21", "Variable Write", "context=PatternIteratorImpl:2#isLastPattern:11, result=false"
"main", "696", "PatternIteratorImpl.java:21", "Method Exit", "returner=PatternIteratorImpl:2#isLastPattern:11, value=false"
"main", "697", "PatternAggregateImplTest.java:26", "Method Returned", ""
"main", "698", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "699", "PatternAggregateImplTest.java:26", "Variable Delete", "method=PatternAggregateImplTest#printPatterns:2 <name=designPattern,type=DesignPattern (id=91),value=<?>,index=2>"
"main", "700", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "701", "PatternAggregateImplTest.java:27", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#nextPattern:10"
"main", "702", "PatternIteratorImpl.java:12", "Method Entered", ""
"main", "703", "PatternIteratorImpl.java:13", "Line Step", "file=PatternIteratorImpl.java, line=13"
"main", "704", "PatternIteratorImpl.java:13", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "705", "PatternIteratorImpl.java:14", "Line Step", "file=PatternIteratorImpl.java, line=14"
"main", "706", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "707", "PatternIteratorImpl.java:14", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "708", "PatternIteratorImpl.java:14", "Field Write", "context=PatternIteratorImpl:2, designPattern=DesignPattern:6"
"main", "709", "PatternIteratorImpl.java:15", "Line Step", "file=PatternIteratorImpl.java, line=15"
"main", "710", "PatternIteratorImpl.java:15", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "711", "PatternIteratorImpl.java:15", "Field Write", "context=PatternIteratorImpl:2, position=4"
"main", "712", "PatternIteratorImpl.java:16", "Line Step", "file=PatternIteratorImpl.java, line=16"
"main", "713", "PatternIteratorImpl.java:16", "Field Read", "context=PatternIteratorImpl:2, designPattern"
"main", "714", "PatternIteratorImpl.java:16", "Variable Write", "context=PatternIteratorImpl:2#nextPattern:10, result=DesignPattern:6"
"main", "715", "PatternIteratorImpl.java:16", "Method Exit", "returner=PatternIteratorImpl:2#nextPattern:10, value=DesignPattern:6"
"main", "716", "PatternAggregateImplTest.java:27", "Method Returned", ""
"main", "717", "PatternAggregateImplTest.java:27", "Line Step", "file=PatternAggregateImplTest.java, line=27"
"main", "718", "PatternAggregateImplTest.java:27", "Variable Write", "context=PatternAggregateImplTest#printPatterns:2, designPattern=DesignPattern:6"
"main", "719", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "720", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:6#getPatternType:10"
"main", "721", "DesignPattern.java:9", "Method Entered", ""
"main", "722", "DesignPattern.java:10", "Line Step", "file=DesignPattern.java, line=10"
"main", "723", "DesignPattern.java:10", "Field Read", "context=DesignPattern:6, patternType"
"main", "724", "DesignPattern.java:10", "Variable Write", "context=DesignPattern:6#getPatternType:10, result=""Behavioral"""
"main", "725", "DesignPattern.java:10", "Method Exit", "returner=DesignPattern:6#getPatternType:10, value=""Behavioral"""
"main", "726", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "727", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "728", "PatternAggregateImplTest.java:28", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=DesignPattern:6#getPatternName:10"
"main", "729", "DesignPattern.java:12", "Method Entered", ""
"main", "730", "DesignPattern.java:13", "Line Step", "file=DesignPattern.java, line=13"
"main", "731", "DesignPattern.java:13", "Field Read", "context=DesignPattern:6, patternName"
"main", "732", "DesignPattern.java:13", "Variable Write", "context=DesignPattern:6#getPatternName:10, result=""Iterator"""
"main", "733", "DesignPattern.java:13", "Method Exit", "returner=DesignPattern:6#getPatternName:10, value=""Iterator"""
"main", "734", "PatternAggregateImplTest.java:28", "Method Returned", ""
"main", "735", "PatternAggregateImplTest.java:28", "Line Step", "file=PatternAggregateImplTest.java, line=28"
"main", "736", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "737", "PatternAggregateImplTest.java:26", "Method Call", "caller=PatternAggregateImplTest#printPatterns:2, target=PatternIteratorImpl:2#isLastPattern:12"
"main", "738", "PatternIteratorImpl.java:19", "Method Entered", ""
"main", "739", "PatternIteratorImpl.java:20", "Line Step", "file=PatternIteratorImpl.java, line=20"
"main", "740", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, position"
"main", "741", "PatternIteratorImpl.java:20", "Field Read", "context=PatternIteratorImpl:2, patternList"
"main", "742", "PatternIteratorImpl.java:23", "Line Step", "file=PatternIteratorImpl.java, line=23"
"main", "743", "PatternIteratorImpl.java:23", "Variable Write", "context=PatternIteratorImpl:2#isLastPattern:12, result=true"
"main", "744", "PatternIteratorImpl.java:23", "Method Exit", "returner=PatternIteratorImpl:2#isLastPattern:12, value=true"
"main", "745", "PatternAggregateImplTest.java:26", "Method Returned", ""
"main", "746", "PatternAggregateImplTest.java:26", "Line Step", "file=PatternAggregateImplTest.java, line=26"
"main", "747", "PatternAggregateImplTest.java:26", "Variable Delete", "method=PatternAggregateImplTest#printPatterns:2 <name=designPattern,type=DesignPattern (id=91),value=<?>,index=2>"
"main", "748", "PatternAggregateImplTest.java:30", "Line Step", "file=PatternAggregateImplTest.java, line=30"
"main", "749", "PatternAggregateImplTest.java:30", "Method Exit", "returner=PatternAggregateImplTest#printPatterns:2, value=<void>"
"main", "750", "PatternAggregateImplTest.java:22", "Method Returned", ""
"main", "751", "PatternAggregateImplTest.java:23", "Line Step", "file=PatternAggregateImplTest.java, line=23"
"main", "752", "PatternAggregateImplTest.java:23", "Method Exit", "returner=PatternAggregateImplTest#main:1, value=<void>"
"main", "753", "PatternAggregateImplTest.java:4", "Method Returned", ""
"main", "754", "SYSTEM", "Thread End", ""
"SYSTEM", "755", "SYSTEM", "System End", ""
