SYSTEM," ""1"""," ""SYSTEM"""," ""System Start"""," """"",,,
main," ""5490"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:3#add:22"," target=CH.ifa.draw.util.Command:26#name:30""",,
main," ""5491"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5492"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5493"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:26"," fName""",,
main," ""5494"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:26#name:30"," result=""""Aquamarine""""""",,
main," ""5495"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:26#name:30"," value=""""Aquamarine""""""",,
main," ""5496"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5497"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5498"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:3#add:22"," m=java.awt.MenuItem (id=695)""",,
main," ""5499"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5500"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5501"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5502"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:3"," fCommands""",,
main," ""5503"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5504"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:3#add:22"," value=<void>""",,
main," ""5505"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5506"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5507"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#size:31""",,
main," ""5508"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5509"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5510"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5511"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:31"," result=15""",,
main," ""5512"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:31"," value=15""",,
main," ""5513"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5514"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5515"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," i=10""",,
main," ""5516"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5517"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#name:11""",,
main," ""5518"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5519"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:11"," index=10""",,
main," ""5520"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5521"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#name:11"," target=CH.ifa.draw.util.ColorMap#size:32""",,
main," ""5522"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5523"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5524"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5525"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:32"," result=15""",,
main," ""5526"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:32"," value=15""",,
main," ""5527"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5528"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5529"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5530"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5531"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:11"," fName""",,
main," ""5532"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:11"," result=""""Sea Green""""""",,
main," ""5533"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#name:11"," value=""""Sea Green""""""",,
main," ""5534"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5535"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5536"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5537"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#color:11""",,
main," ""5538"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5539"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:11"," index=10""",,
main," ""5540"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5541"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#color:11"," target=CH.ifa.draw.util.ColorMap#size:33""",,
main," ""5542"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5543"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5544"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5545"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:33"," result=15""",,
main," ""5546"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:33"," value=15""",,
main," ""5547"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5548"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5549"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5550"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5551"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:11"," fColor""",,
main," ""5552"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:11"," result=java.awt.Color (id=274)""",,
main," ""5553"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#color:11"," value=java.awt.Color (id=274)""",,
main," ""5554"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5555"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5556"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""5557"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:11""",,,
main," ""5558"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11""",,
main," ""5559"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5560"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5561"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11"," name=""""Sea Green""""""",,
main," ""5562"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11"," value=java.awt.Color (id=274)""",,
main," ""5563"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11"," attributeName=""""FillColor""""""",,
main," ""5564"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5565"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11"," target=CH.ifa.draw.util.Command:27#CH.ifa.draw.util.Command:27""",,
main," ""5566"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5567"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:27#CH.ifa.draw.util.Command:27"," name=""""Sea Green""""""",,
main," ""5568"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5569"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5570"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:27"," fName=""""Sea Green""""""",,
main," ""5571"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5572"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:27#CH.ifa.draw.util.Command:27"," value=<void>""",,
main," ""5573"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5574"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5575"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11"," fAttribute=""""FillColor""""""",,
main," ""5576"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5577"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11"," fValue=java.awt.Color (id=274)""",,
main," ""5578"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5579"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:11"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5580"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5581"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:11#CH.ifa.draw.standard.ChangeAttributeCommand:11"," value=<void>""",,
main," ""5582"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5583"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5584"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.CommandMenu:3#add:23""",,
main," ""5585"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5586"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:3#add:23"," command=CH.ifa.draw.standard.ChangeAttributeCommand:11""",,
main," ""5587"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5588"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:3#add:23"," target=CH.ifa.draw.util.Command:27#name:31""",,
main," ""5589"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5590"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5591"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:27"," fName""",,
main," ""5592"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:27#name:31"," result=""""Sea Green""""""",,
main," ""5593"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:27#name:31"," value=""""Sea Green""""""",,
main," ""5594"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5595"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5596"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:3#add:23"," m=java.awt.MenuItem (id=697)""",,
main," ""5597"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5598"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5599"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5600"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:3"," fCommands""",,
main," ""5601"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5602"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:3#add:23"," value=<void>""",,
main," ""5603"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5604"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5605"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#size:34""",,
main," ""5606"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5607"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5608"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5609"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:34"," result=15""",,
main," ""5610"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:34"," value=15""",,
main," ""5611"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5612"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5613"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," i=11""",,
main," ""5614"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5615"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#name:12""",,
main," ""5616"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5617"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:12"," index=11""",,
main," ""5618"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5619"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#name:12"," target=CH.ifa.draw.util.ColorMap#size:35""",,
main," ""5620"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5621"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5622"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5623"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:35"," result=15""",,
main," ""5624"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:35"," value=15""",,
main," ""5625"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5626"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5627"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5628"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5629"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:12"," fName""",,
main," ""5630"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:12"," result=""""Dark Gray""""""",,
main," ""5631"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#name:12"," value=""""Dark Gray""""""",,
main," ""5632"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5633"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5634"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5635"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#color:12""",,
main," ""5636"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5637"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:12"," index=11""",,
main," ""5638"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5639"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#color:12"," target=CH.ifa.draw.util.ColorMap#size:36""",,
main," ""5640"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5641"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5642"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5643"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:36"," result=15""",,
main," ""5644"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:36"," value=15""",,
main," ""5645"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5646"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5647"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5648"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5649"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:12"," fColor""",,
main," ""5650"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:12"," result=java.awt.Color (id=277)""",,
main," ""5651"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#color:12"," value=java.awt.Color (id=277)""",,
main," ""5652"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5653"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5654"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""5655"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:12""",,,
main," ""5656"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12""",,
main," ""5657"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5658"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5659"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12"," name=""""Dark Gray""""""",,
main," ""5660"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12"," value=java.awt.Color (id=277)""",,
main," ""5661"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12"," attributeName=""""FillColor""""""",,
main," ""5662"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5663"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12"," target=CH.ifa.draw.util.Command:28#CH.ifa.draw.util.Command:28""",,
main," ""5664"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5665"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:28#CH.ifa.draw.util.Command:28"," name=""""Dark Gray""""""",,
main," ""5666"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5667"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5668"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:28"," fName=""""Dark Gray""""""",,
main," ""5669"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5670"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:28#CH.ifa.draw.util.Command:28"," value=<void>""",,
main," ""5671"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5672"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5673"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12"," fAttribute=""""FillColor""""""",,
main," ""5674"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5675"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12"," fValue=java.awt.Color (id=277)""",,
main," ""5676"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5677"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:12"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5678"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5679"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:12#CH.ifa.draw.standard.ChangeAttributeCommand:12"," value=<void>""",,
main," ""5680"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5681"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5682"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.CommandMenu:3#add:24""",,
main," ""5683"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5684"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:3#add:24"," command=CH.ifa.draw.standard.ChangeAttributeCommand:12""",,
main," ""5685"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5686"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:3#add:24"," target=CH.ifa.draw.util.Command:28#name:32""",,
main," ""5687"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5688"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5689"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:28"," fName""",,
main," ""5690"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:28#name:32"," result=""""Dark Gray""""""",,
main," ""5691"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:28#name:32"," value=""""Dark Gray""""""",,
main," ""5692"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5693"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5694"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:3#add:24"," m=java.awt.MenuItem (id=699)""",,
main," ""5695"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5696"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5697"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5698"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:3"," fCommands""",,
main," ""5699"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5700"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:3#add:24"," value=<void>""",,
main," ""5701"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5702"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5703"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#size:37""",,
main," ""5704"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5705"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5706"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5707"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:37"," result=15""",,
main," ""5708"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:37"," value=15""",,
main," ""5709"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5710"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5711"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," i=12""",,
main," ""5712"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5713"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:1"," target=CH.ifa.draw.util.ColorMap#name:13""",,
main," ""5714"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5715"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:13"," index=12""",,
main," ""5716"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5717"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#name:13"," target=CH.ifa.draw.util.ColorMap#size:38""",,
main," ""5718"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5719"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5720"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5721"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:38"," result=15""",,
main," ""5722"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:38"," value=15""",,
main," ""5723"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5724"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5725"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5726"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5727"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:13"," fName""",,
