"main", "88", "DocumentPrototypeManager.java:20", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:1, type=""tandc"""
"main", "89", "DocumentPrototypeManager.java:21", "Line Step", "file=DocumentPrototypeManager.java, line=21"
"main", "90", "DocumentPrototypeManager.java:21", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:1, clonedDoc=null"
"main", "91", "DocumentPrototypeManager.java:23", "Line Step", "file=DocumentPrototypeManager.java, line=23"
"main", "92", "DocumentPrototypeManager.java:23", "Field Read", "context=DocumentPrototypeManager, prototypes"
"main", "93", "DocumentPrototypeManager.java:23", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:1, doc=TAndC:1"
"main", "94", "DocumentPrototypeManager.java:24", "Line Step", "file=DocumentPrototypeManager.java, line=24"
"main", "95", "DocumentPrototypeManager.java:24", "Method Call", "caller=DocumentPrototypeManager#getClonedDocument:1, target=TAndC:1#cloneDocument:1"
"main", "96", "TAndC.java:4", "Method Entered", ""
"main", "97", "TAndC.java:6", "Line Step", "file=TAndC.java, line=6"
"main", "98", "TAndC.java:6", "Variable Write", "context=TAndC:1#cloneDocument:1, tAndC=null"
"main", "99", "TAndC.java:8", "Line Step", "file=TAndC.java, line=8"
"main", "100", "TAndC.java:8", "Variable Write", "context=TAndC:1#cloneDocument:1, tAndC=TAndC (id=50)"
"main", "101", "TAndC.java:9", "Line Step", "file=TAndC.java, line=9"
"main", "102", "TAndC.java:12", "Line Step", "file=TAndC.java, line=12"
"main", "103", "TAndC.java:12", "Variable Write", "context=TAndC:1#cloneDocument:1, result=TAndC (id=50)"
"main", "104", "TAndC.java:12", "Method Exit", "returner=TAndC:1#cloneDocument:1, value=TAndC (id=50)"
"main", "105", "DocumentPrototypeManager.java:24", "Method Returned", ""
"main", "106", "DocumentPrototypeManager.java:24", "Line Step", "file=DocumentPrototypeManager.java, line=24"
"main", "107", "DocumentPrototypeManager.java:24", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:1, clonedDoc=TAndC (id=50)"
"main", "108", "DocumentPrototypeManager.java:25", "Line Step", "file=DocumentPrototypeManager.java, line=25"
"main", "109", "DocumentPrototypeManager.java:28", "Line Step", "file=DocumentPrototypeManager.java, line=28"
"main", "110", "DocumentPrototypeManager.java:28", "Variable Delete", "method=DocumentPrototypeManager#getClonedDocument:1 <name=doc,type=PrototypeCapableDocument (id=91),value=<?>,index=2>"
"main", "111", "DocumentPrototypeManager.java:28", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:1, result=TAndC (id=50)"
"main", "112", "DocumentPrototypeManager.java:28", "Method Exit", "returner=DocumentPrototypeManager#getClonedDocument:1, value=TAndC (id=50)"
"main", "113", "DocumentPrototypeManagerTest.java:4", "Method Returned", ""
"main", "114", "DocumentPrototypeManagerTest.java:4", "Line Step", "file=DocumentPrototypeManagerTest.java, line=4"
"main", "115", "DocumentPrototypeManagerTest.java:4", "Variable Write", "context=DocumentPrototypeManagerTest#main:1, clonedTAndC=TAndC (id=50)"
"main", "116", "DocumentPrototypeManagerTest.java:5", "Line Step", "file=DocumentPrototypeManagerTest.java, line=5"
"main", "117", "DocumentPrototypeManagerTest.java:5", "New Object", "object=TAndC:2"
"main", "118", "DocumentPrototypeManagerTest.java:5", "Method Call", "caller=DocumentPrototypeManagerTest#main:1, target=PrototypeCapableDocument:3#setVendorName:3"
"main", "119", "PrototypeCapableDocument.java:8", "Method Entered", ""
"main", "120", "PrototypeCapableDocument.java:8", "Variable Write", "context=PrototypeCapableDocument:3#setVendorName:3, vendorName=""Mary Parker"""
"main", "121", "PrototypeCapableDocument.java:9", "Line Step", "file=PrototypeCapableDocument.java, line=9"
"main", "122", "PrototypeCapableDocument.java:9", "Field Write", "context=PrototypeCapableDocument:3, vendorName=""Mary Parker"""
"main", "123", "PrototypeCapableDocument.java:10", "Line Step", "file=PrototypeCapableDocument.java, line=10"
"main", "124", "PrototypeCapableDocument.java:10", "Method Exit", "returner=PrototypeCapableDocument:3#setVendorName:3, value=<void>"
"main", "125", "DocumentPrototypeManagerTest.java:5", "Method Returned", ""
"main", "126", "DocumentPrototypeManagerTest.java:6", "Line Step", "file=DocumentPrototypeManagerTest.java, line=6"
"main", "127", "TAndC.java:16", "Method Call", "caller=DocumentPrototypeManagerTest#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "128", "TAndC.java:16", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "129", "TAndC.java:16", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=TAndC:2#toString:1"
"main", "130", "TAndC.java:15", "Method Entered", ""
"main", "131", "TAndC.java:16", "Method Call", "caller=TAndC:2#toString:1, target=PrototypeCapableDocument:3#getVendorName:1"
"main", "132", "PrototypeCapableDocument.java:5", "Method Entered", ""
"main", "133", "PrototypeCapableDocument.java:6", "Line Step", "file=PrototypeCapableDocument.java, line=6"
"main", "134", "PrototypeCapableDocument.java:6", "Field Read", "context=PrototypeCapableDocument:3, vendorName"
"main", "135", "PrototypeCapableDocument.java:6", "Variable Write", "context=PrototypeCapableDocument:3#getVendorName:1, result=""Mary Parker"""
"main", "136", "PrototypeCapableDocument.java:6", "Method Exit", "returner=PrototypeCapableDocument:3#getVendorName:1, value=""Mary Parker"""
"main", "137", "TAndC.java:16", "Method Returned", ""
"main", "138", "TAndC.java:16", "Line Step", "file=TAndC.java, line=16"
"main", "139", "TAndC.java:16", "Method Call", "caller=TAndC:2#toString:1, target=PrototypeCapableDocument:3#getContent:1"
"main", "140", "PrototypeCapableDocument.java:11", "Method Entered", ""
"main", "141", "PrototypeCapableDocument.java:12", "Line Step", "file=PrototypeCapableDocument.java, line=12"
"main", "142", "PrototypeCapableDocument.java:12", "Field Read", "context=PrototypeCapableDocument:3, content"
"main", "143", "PrototypeCapableDocument.java:12", "Variable Write", "context=PrototypeCapableDocument:3#getContent:1, result=""Please read and accept the terms and conditions..."""
"main", "144", "PrototypeCapableDocument.java:12", "Method Exit", "returner=PrototypeCapableDocument:3#getContent:1, value=""Please read and accept the terms and conditions..."""
"main", "145", "TAndC.java:16", "Method Returned", ""
"main", "146", "TAndC.java:16", "Line Step", "file=TAndC.java, line=16"
"main", "147", "TAndC.java:16", "Variable Write", "context=TAndC:2#toString:1, result=""[TAndC: Vendor Name - Mary Parker, Content - Please read and accept the terms and conditions...]"""
"main", "148", "TAndC.java:16", "Method Exit", "returner=TAndC:2#toString:1, value=""[TAndC: Vendor Name - Mary Parker, Content - Please read and accept the terms and conditions...]"""
"main", "149", "DocumentPrototypeManagerTest.java:7", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "150", "DocumentPrototypeManagerTest.java:7", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "151", "TAndC.java:16", "Method Returned", ""
"main", "152", "DocumentPrototypeManagerTest.java:7", "Line Step", "file=DocumentPrototypeManagerTest.java, line=7"
"main", "153", "DocumentPrototypeManagerTest.java:7", "Method Call", "caller=DocumentPrototypeManagerTest#main:1, target=DocumentPrototypeManager#getClonedDocument:2"
"main", "154", "DocumentPrototypeManager.java:20", "Method Entered", ""
"main", "155", "DocumentPrototypeManager.java:20", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:2, type=""nda"""
"main", "156", "DocumentPrototypeManager.java:21", "Line Step", "file=DocumentPrototypeManager.java, line=21"
"main", "157", "DocumentPrototypeManager.java:21", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:2, clonedDoc=null"
"main", "158", "DocumentPrototypeManager.java:23", "Line Step", "file=DocumentPrototypeManager.java, line=23"
"main", "159", "DocumentPrototypeManager.java:23", "Field Read", "context=DocumentPrototypeManager, prototypes"
"main", "160", "DocumentPrototypeManager.java:23", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:2, doc=NDAgreement:1"
"main", "161", "DocumentPrototypeManager.java:24", "Line Step", "file=DocumentPrototypeManager.java, line=24"
"main", "162", "DocumentPrototypeManager.java:24", "Method Call", "caller=DocumentPrototypeManager#getClonedDocument:2, target=NDAgreement:1#cloneDocument:1"
"main", "163", "NDAgreement.java:11", "Method Entered", ""
"main", "164", "NDAgreement.java:14", "Line Step", "file=NDAgreement.java, line=14"
"main", "165", "NDAgreement.java:14", "Variable Write", "context=NDAgreement:1#cloneDocument:1, nda=NDAgreement (id=54)"
"main", "166", "NDAgreement.java:15", "Line Step", "file=NDAgreement.java, line=15"
"main", "167", "NDAgreement.java:15", "New Object", "object=NDAgreement:2"
"main", "168", "NDAgreement.java:15", "Method Call", "caller=NDAgreement:1#cloneDocument:1, target=NDAgreement:2#getAuthorizedSignatory:1"
"main", "169", "NDAgreement.java:4", "Method Entered", ""
"main", "170", "NDAgreement.java:5", "Line Step", "file=NDAgreement.java, line=5"
"main", "171", "NDAgreement.java:5", "Field Read", "context=NDAgreement:2, authorizedSignatory"
"main", "172", "NDAgreement.java:5", "Variable Write", "context=NDAgreement:2#getAuthorizedSignatory:1, result=AuthorizedSignatory:1"
"main", "173", "NDAgreement.java:5", "Method Exit", "returner=NDAgreement:2#getAuthorizedSignatory:1, value=AuthorizedSignatory:1"
"main", "174", "NDAgreement.java:15", "Method Returned", ""
"main", "175", "NDAgreement.java:15", "Line Step", "file=NDAgreement.java, line=15"
"main", "176", "NDAgreement.java:15", "Method Call", "caller=NDAgreement:1#cloneDocument:1, target=AuthorizedSignatory:1#clone:1"
"main", "177", "AuthorizedSignatory.java:17", "Method Entered", ""
"main", "178", "AuthorizedSignatory.java:18", "Line Step", "file=AuthorizedSignatory.java, line=18"
"main", "179", "AuthorizedSignatory.java:18", "Variable Write", "context=AuthorizedSignatory:1#clone:1, result=AuthorizedSignatory (id=55)"
"main", "180", "AuthorizedSignatory.java:18", "Method Exit", "returner=AuthorizedSignatory:1#clone:1, value=AuthorizedSignatory (id=55)"
"main", "181", "NDAgreement.java:15", "Method Returned", ""
"main", "182", "NDAgreement.java:15", "Line Step", "file=NDAgreement.java, line=15"
"main", "183", "NDAgreement.java:15", "Variable Write", "context=NDAgreement:1#cloneDocument:1, clonedAuthorizedSignatory=AuthorizedSignatory (id=55)"
"main", "184", "NDAgreement.java:16", "Line Step", "file=NDAgreement.java, line=16"
"main", "185", "NDAgreement.java:16", "Method Call", "caller=NDAgreement:1#cloneDocument:1, target=NDAgreement:2#setAuthorizedSignatory:2"
"main", "186", "NDAgreement.java:7", "Method Entered", ""
"main", "187", "NDAgreement.java:7", "Variable Write", "context=NDAgreement:2#setAuthorizedSignatory:2, authorizedSignatory=AuthorizedSignatory (id=55)"
"main", "188", "NDAgreement.java:8", "Line Step", "file=NDAgreement.java, line=8"
"main", "189", "NDAgreement.java:8", "Field Write", "context=NDAgreement:2, authorizedSignatory=AuthorizedSignatory (id=55)"
"main", "190", "NDAgreement.java:9", "Line Step", "file=NDAgreement.java, line=9"
"main", "191", "NDAgreement.java:9", "Method Exit", "returner=NDAgreement:2#setAuthorizedSignatory:2, value=<void>"
"main", "192", "NDAgreement.java:16", "Method Returned", ""
"main", "193", "NDAgreement.java:17", "Line Step", "file=NDAgreement.java, line=17"
"main", "194", "NDAgreement.java:17", "Variable Write", "context=NDAgreement:1#cloneDocument:1, result=NDAgreement:2"
"main", "195", "NDAgreement.java:17", "Method Exit", "returner=NDAgreement:1#cloneDocument:1, value=NDAgreement:2"
"main", "196", "DocumentPrototypeManager.java:24", "Method Returned", ""
"main", "197", "DocumentPrototypeManager.java:24", "Line Step", "file=DocumentPrototypeManager.java, line=24"
"main", "198", "DocumentPrototypeManager.java:24", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:2, clonedDoc=NDAgreement:2"
"main", "199", "DocumentPrototypeManager.java:25", "Line Step", "file=DocumentPrototypeManager.java, line=25"
"main", "200", "DocumentPrototypeManager.java:28", "Line Step", "file=DocumentPrototypeManager.java, line=28"
"main", "201", "DocumentPrototypeManager.java:28", "Variable Delete", "method=DocumentPrototypeManager#getClonedDocument:2 <name=doc,type=PrototypeCapableDocument (id=91),value=<?>,index=2>"
"main", "202", "DocumentPrototypeManager.java:28", "Variable Write", "context=DocumentPrototypeManager#getClonedDocument:2, result=NDAgreement:2"
"main", "203", "DocumentPrototypeManager.java:28", "Method Exit", "returner=DocumentPrototypeManager#getClonedDocument:2, value=NDAgreement:2"
"main", "204", "DocumentPrototypeManagerTest.java:7", "Method Returned", ""
"main", "205", "DocumentPrototypeManagerTest.java:7", "Line Step", "file=DocumentPrototypeManagerTest.java, line=7"
"main", "206", "DocumentPrototypeManagerTest.java:7", "Variable Write", "context=DocumentPrototypeManagerTest#main:1, clonedNDA=NDAgreement:2"
"main", "207", "DocumentPrototypeManagerTest.java:8", "Line Step", "file=DocumentPrototypeManagerTest.java, line=8"
"main", "208", "DocumentPrototypeManagerTest.java:8", "Method Call", "caller=DocumentPrototypeManagerTest#main:1, target=PrototypeCapableDocument:4#setVendorName:4"
"main", "209", "PrototypeCapableDocument.java:8", "Method Entered", ""
"main", "210", "PrototypeCapableDocument.java:8", "Variable Write", "context=PrototypeCapableDocument:4#setVendorName:4, vendorName=""Patrick Smith"""
"main", "211", "PrototypeCapableDocument.java:9", "Line Step", "file=PrototypeCapableDocument.java, line=9"
"main", "212", "PrototypeCapableDocument.java:9", "Field Write", "context=PrototypeCapableDocument:4, vendorName=""Patrick Smith"""
"main", "213", "PrototypeCapableDocument.java:10", "Line Step", "file=PrototypeCapableDocument.java, line=10"
"main", "214", "PrototypeCapableDocument.java:10", "Method Exit", "returner=PrototypeCapableDocument:4#setVendorName:4, value=<void>"
"main", "215", "DocumentPrototypeManagerTest.java:8", "Method Returned", ""
"main", "216", "DocumentPrototypeManagerTest.java:9", "Line Step", "file=DocumentPrototypeManagerTest.java, line=9"
"main", "217", "SYSTEM", "Method Call", "caller=DocumentPrototypeManagerTest#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "218", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "219", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=NDAgreement:2#toString:1"
"main", "220", "NDAgreement.java:20", "Method Entered", ""
"main", "221", "NDAgreement.java:21", "Line Step", "file=NDAgreement.java, line=21"
"main", "222", "NDAgreement.java:21", "Method Call", "caller=NDAgreement:2#toString:1, target=PrototypeCapableDocument:4#getVendorName:2"
"main", "223", "PrototypeCapableDocument.java:5", "Method Entered", ""
"main", "224", "PrototypeCapableDocument.java:6", "Line Step", "file=PrototypeCapableDocument.java, line=6"
"main", "225", "PrototypeCapableDocument.java:6", "Field Read", "context=PrototypeCapableDocument:4, vendorName"
"main", "226", "PrototypeCapableDocument.java:6", "Variable Write", "context=PrototypeCapableDocument:4#getVendorName:2, result=""Patrick Smith"""
"main", "227", "PrototypeCapableDocument.java:6", "Method Exit", "returner=PrototypeCapableDocument:4#getVendorName:2, value=""Patrick Smith"""
"main", "228", "NDAgreement.java:21", "Method Returned", ""
"main", "229", "NDAgreement.java:21", "Line Step", "file=NDAgreement.java, line=21"
"main", "230", "NDAgreement.java:21", "Method Call", "caller=NDAgreement:2#toString:1, target=PrototypeCapableDocument:4#getContent:2"
"main", "231", "PrototypeCapableDocument.java:11", "Method Entered", ""
"main", "232", "PrototypeCapableDocument.java:12", "Line Step", "file=PrototypeCapableDocument.java, line=12"
"main", "233", "PrototypeCapableDocument.java:12", "Field Read", "context=PrototypeCapableDocument:4, content"
"main", "234", "PrototypeCapableDocument.java:12", "Variable Write", "context=PrototypeCapableDocument:4#getContent:2, result=""Please read and accept the NDA..."""
"main", "235", "PrototypeCapableDocument.java:12", "Method Exit", "returner=PrototypeCapableDocument:4#getContent:2, value=""Please read and accept the NDA..."""
"main", "236", "NDAgreement.java:21", "Method Returned", ""
"main", "237", "NDAgreement.java:21", "Line Step", "file=NDAgreement.java, line=21"
"main", "238", "NDAgreement.java:21", "Method Call", "caller=NDAgreement:2#toString:1, target=NDAgreement:2#getAuthorizedSignatory:2"
"main", "239", "NDAgreement.java:4", "Method Entered", ""
"main", "240", "NDAgreement.java:5", "Line Step", "file=NDAgreement.java, line=5"
"main", "241", "NDAgreement.java:5", "Field Read", "context=NDAgreement:2, authorizedSignatory"
"main", "242", "NDAgreement.java:5", "Variable Write", "context=NDAgreement:2#getAuthorizedSignatory:2, result=AuthorizedSignatory (id=55)"
"main", "243", "NDAgreement.java:5", "Method Exit", "returner=NDAgreement:2#getAuthorizedSignatory:2, value=AuthorizedSignatory (id=55)"
"main", "244", "NDAgreement.java:21", "Method Returned", ""
"main", "245", "NDAgreement.java:21", "Line Step", "file=NDAgreement.java, line=21"
"main", "246", "SYSTEM", "Method Call", "caller=NDAgreement:2#toString:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "247", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "248", "SYSTEM", "New Object", "object=AuthorizedSignatory:2"
"main", "249", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=AuthorizedSignatory:2#toString:1"
"main", "250", "AuthorizedSignatory.java:21", "Method Entered", ""
"main", "251", "AuthorizedSignatory.java:22", "Line Step", "file=AuthorizedSignatory.java, line=22"
"main", "252", "AuthorizedSignatory.java:22", "Method Call", "caller=AuthorizedSignatory:2#toString:1, target=AuthorizedSignatory:2#getName:1"
"main", "253", "AuthorizedSignatory.java:4", "Method Entered", ""
"main", "254", "AuthorizedSignatory.java:5", "Line Step", "file=AuthorizedSignatory.java, line=5"
"main", "255", "AuthorizedSignatory.java:5", "Field Read", "context=AuthorizedSignatory:2, name"
"main", "256", "AuthorizedSignatory.java:5", "Variable Write", "context=AuthorizedSignatory:2#getName:1, result=""Andrew Clark"""
"main", "257", "AuthorizedSignatory.java:5", "Method Exit", "returner=AuthorizedSignatory:2#getName:1, value=""Andrew Clark"""
"main", "258", "AuthorizedSignatory.java:22", "Method Returned", ""
"main", "259", "AuthorizedSignatory.java:22", "Line Step", "file=AuthorizedSignatory.java, line=22"
"main", "260", "AuthorizedSignatory.java:22", "Method Call", "caller=AuthorizedSignatory:2#toString:1, target=AuthorizedSignatory:2#getDesignation:1"
"main", "261", "AuthorizedSignatory.java:10", "Method Entered", ""
"main", "262", "AuthorizedSignatory.java:11", "Line Step", "file=AuthorizedSignatory.java, line=11"
"main", "263", "AuthorizedSignatory.java:11", "Field Read", "context=AuthorizedSignatory:2, designation"
"main", "264", "AuthorizedSignatory.java:11", "Variable Write", "context=AuthorizedSignatory:2#getDesignation:1, result=""Operation Head"""
