"main", "121", "BuilderPatternPerson.java:85", "Method Call", "caller=BuilderPatternPerson#main:1, target=Person$PersonBuilder:2#Person$PersonBuilder:2"
"main", "122", "BuilderPatternPerson.java:49", "Method Entered", ""
"main", "123", "BuilderPatternPerson.java:49", "Variable Write", "context=Person$PersonBuilder:2#Person$PersonBuilder:2, lastName=""Reacher"""
"main", "124", "BuilderPatternPerson.java:49", "Variable Write", "context=Person$PersonBuilder:2#Person$PersonBuilder:2, firstName=""Amy"""
"main", "125", "BuilderPatternPerson.java:49", "Line Step", "file=BuilderPatternPerson.java, line=49"
"main", "126", "BuilderPatternPerson.java:51", "Line Step", "file=BuilderPatternPerson.java, line=51"
"main", "127", "BuilderPatternPerson.java:51", "Field Write", "context=Person$PersonBuilder:2, firstName=""Amy"""
"main", "128", "BuilderPatternPerson.java:52", "Line Step", "file=BuilderPatternPerson.java, line=52"
"main", "129", "BuilderPatternPerson.java:52", "Field Write", "context=Person$PersonBuilder:2, lastName=""Reacher"""
"main", "130", "BuilderPatternPerson.java:53", "Line Step", "file=BuilderPatternPerson.java, line=53"
"main", "131", "BuilderPatternPerson.java:53", "Method Exit", "returner=Person$PersonBuilder:2#Person$PersonBuilder:2, value=<void>"
"main", "132", "BuilderPatternPerson.java:85", "Method Returned", ""
"main", "133", "BuilderPatternPerson.java:85", "Line Step", "file=BuilderPatternPerson.java, line=85"
"main", "134", "BuilderPatternPerson.java:85", "Method Call", "caller=BuilderPatternPerson#main:1, target=Person$PersonBuilder:2#age:2"
"main", "135", "BuilderPatternPerson.java:54", "Method Entered", ""
"main", "136", "BuilderPatternPerson.java:54", "Variable Write", "context=Person$PersonBuilder:2#age:2, age=40"
"main", "137", "BuilderPatternPerson.java:56", "Line Step", "file=BuilderPatternPerson.java, line=56"
"main", "138", "BuilderPatternPerson.java:56", "Field Write", "context=Person$PersonBuilder:2, age=40"
"main", "139", "BuilderPatternPerson.java:57", "Line Step", "file=BuilderPatternPerson.java, line=57"
"main", "140", "BuilderPatternPerson.java:57", "Variable Write", "context=Person$PersonBuilder:2#age:2, result=Person$PersonBuilder:2"
"main", "141", "BuilderPatternPerson.java:57", "Method Exit", "returner=Person$PersonBuilder:2#age:2, value=Person$PersonBuilder:2"
"main", "142", "BuilderPatternPerson.java:85", "Method Returned", ""
"main", "143", "BuilderPatternPerson.java:85", "Line Step", "file=BuilderPatternPerson.java, line=85"
"main", "144", "BuilderPatternPerson.java:85", "Method Call", "caller=BuilderPatternPerson#main:1, target=Person$PersonBuilder:2#phone:2"
"main", "145", "BuilderPatternPerson.java:59", "Method Entered", ""
"main", "146", "BuilderPatternPerson.java:59", "Variable Write", "context=Person$PersonBuilder:2#phone:2, phone=""5655"""
"main", "147", "BuilderPatternPerson.java:61", "Line Step", "file=BuilderPatternPerson.java, line=61"
"main", "148", "BuilderPatternPerson.java:61", "Field Write", "context=Person$PersonBuilder:2, phone=""5655"""
"main", "149", "BuilderPatternPerson.java:62", "Line Step", "file=BuilderPatternPerson.java, line=62"
"main", "150", "BuilderPatternPerson.java:62", "Variable Write", "context=Person$PersonBuilder:2#phone:2, result=Person$PersonBuilder:2"
"main", "151", "BuilderPatternPerson.java:62", "Method Exit", "returner=Person$PersonBuilder:2#phone:2, value=Person$PersonBuilder:2"
"main", "152", "BuilderPatternPerson.java:85", "Method Returned", ""
"main", "153", "BuilderPatternPerson.java:85", "Line Step", "file=BuilderPatternPerson.java, line=85"
"main", "154", "BuilderPatternPerson.java:85", "Method Call", "caller=BuilderPatternPerson#main:1, target=Person$PersonBuilder:2#build:2"
"main", "155", "BuilderPatternPerson.java:71", "Method Entered", ""
"main", "156", "BuilderPatternPerson.java:73", "Line Step", "file=BuilderPatternPerson.java, line=73"
"main", "157", "BuilderPatternPerson.java:73", "Method Call", "caller=Person$PersonBuilder:2#build:2, target=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>"
"main", "158", "BuilderPatternPerson.java:10", "New Object", "object=Person:2"
"main", "159", "BuilderPatternPerson.java:10", "Method Call", "caller=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>, target=Person:2#Person:2"
"main", "160", "BuilderPatternPerson.java:10", "Method Entered", ""
"main", "161", "BuilderPatternPerson.java:10", "Variable Write", "context=Person:2#Person:2, builder=Person$PersonBuilder:2"
"main", "162", "BuilderPatternPerson.java:10", "Line Step", "file=BuilderPatternPerson.java, line=10"
"main", "163", "BuilderPatternPerson.java:12", "Line Step", "file=BuilderPatternPerson.java, line=12"
"main", "164", "BuilderPatternPerson.java:12", "Method Call", "caller=Person:2#Person:2, target=LPerson$PersonBuilder;.access$0(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "165", "BuilderPatternPerson.java:12", "Method Exit", "returner=LPerson$PersonBuilder;.access$0(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "166", "BuilderPatternPerson.java:12", "Method Returned", ""
"main", "167", "BuilderPatternPerson.java:12", "Line Step", "file=BuilderPatternPerson.java, line=12"
"main", "168", "BuilderPatternPerson.java:12", "Field Write", "context=Person:2, firstName=""Amy"""
"main", "169", "BuilderPatternPerson.java:13", "Line Step", "file=BuilderPatternPerson.java, line=13"
"main", "170", "BuilderPatternPerson.java:13", "Method Call", "caller=Person:2#Person:2, target=LPerson$PersonBuilder;.access$1(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "171", "BuilderPatternPerson.java:13", "Method Exit", "returner=LPerson$PersonBuilder;.access$1(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "172", "BuilderPatternPerson.java:13", "Method Returned", ""
"main", "173", "BuilderPatternPerson.java:13", "Line Step", "file=BuilderPatternPerson.java, line=13"
"main", "174", "BuilderPatternPerson.java:13", "Field Write", "context=Person:2, lastName=""Reacher"""
"main", "175", "BuilderPatternPerson.java:14", "Line Step", "file=BuilderPatternPerson.java, line=14"
"main", "176", "BuilderPatternPerson.java:14", "Method Call", "caller=Person:2#Person:2, target=LPerson$PersonBuilder;.access$2(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "177", "BuilderPatternPerson.java:14", "Method Exit", "returner=LPerson$PersonBuilder;.access$2(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "178", "BuilderPatternPerson.java:14", "Method Returned", ""
"main", "179", "BuilderPatternPerson.java:14", "Line Step", "file=BuilderPatternPerson.java, line=14"
"main", "180", "BuilderPatternPerson.java:14", "Field Write", "context=Person:2, age=40"
"main", "181", "BuilderPatternPerson.java:15", "Line Step", "file=BuilderPatternPerson.java, line=15"
"main", "182", "BuilderPatternPerson.java:15", "Method Call", "caller=Person:2#Person:2, target=LPerson$PersonBuilder;.access$3(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "183", "BuilderPatternPerson.java:15", "Method Exit", "returner=LPerson$PersonBuilder;.access$3(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "184", "BuilderPatternPerson.java:15", "Method Returned", ""
"main", "185", "BuilderPatternPerson.java:15", "Line Step", "file=BuilderPatternPerson.java, line=15"
"main", "186", "BuilderPatternPerson.java:15", "Field Write", "context=Person:2, phone=""5655"""
"main", "187", "BuilderPatternPerson.java:16", "Line Step", "file=BuilderPatternPerson.java, line=16"
"main", "188", "BuilderPatternPerson.java:16", "Method Call", "caller=Person:2#Person:2, target=LPerson$PersonBuilder;.access$4(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "189", "BuilderPatternPerson.java:16", "Method Exit", "returner=LPerson$PersonBuilder;.access$4(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "190", "BuilderPatternPerson.java:16", "Method Returned", ""
"main", "191", "BuilderPatternPerson.java:16", "Line Step", "file=BuilderPatternPerson.java, line=16"
"main", "192", "BuilderPatternPerson.java:16", "Field Write", "context=Person:2, address=null"
"main", "193", "BuilderPatternPerson.java:17", "Line Step", "file=BuilderPatternPerson.java, line=17"
"main", "194", "BuilderPatternPerson.java:17", "Method Exit", "returner=Person:2#Person:2, value=<void>"
"main", "195", "BuilderPatternPerson.java:73", "Method Exit", "returner=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>, value=<void>"
"main", "196", "BuilderPatternPerson.java:73", "Method Returned", ""
"main", "197", "BuilderPatternPerson.java:73", "Line Step", "file=BuilderPatternPerson.java, line=73"
"main", "198", "BuilderPatternPerson.java:73", "Variable Write", "context=Person$PersonBuilder:2#build:2, result=Person:2"
"main", "199", "BuilderPatternPerson.java:73", "Method Exit", "returner=Person$PersonBuilder:2#build:2, value=Person:2"
"main", "200", "BuilderPatternPerson.java:85", "Method Returned", ""
"main", "201", "BuilderPatternPerson.java:85", "Line Step", "file=BuilderPatternPerson.java, line=85"
"main", "202", "BuilderPatternPerson.java:85", "Variable Write", "context=BuilderPatternPerson#main:1, person2=Person:2"
"main", "203", "BuilderPatternPerson.java:86", "Line Step", "file=BuilderPatternPerson.java, line=86"
"main", "204", "SYSTEM", "Method Call", "caller=BuilderPatternPerson#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "205", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "206", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Person:2#toString:2"
"main", "207", "BuilderPatternPerson.java:37", "Method Entered", ""
"main", "208", "BuilderPatternPerson.java:38", "Line Step", "file=BuilderPatternPerson.java, line=38"
"main", "209", "BuilderPatternPerson.java:38", "Field Read", "context=Person:2, firstName"
"main", "210", "BuilderPatternPerson.java:38", "Field Read", "context=Person:2, lastName"
