"main", "165", "AbstractDesign.java:221", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "166", "AbstractDesign.java:45", "Method Returned", ""
"main", "167", "AbstractDesign.java:221", "Line Step", "file=AbstractDesign.java, line=221"
"main", "168", "AbstractDesign.java:221", "Field Read", "context=CarType, MINI"
"main", "169", "AbstractDesign.java:221", "Method Call", "caller=AbstractDesign#main:1, target=CarFactory#buildCar:2"
"main", "170", "AbstractDesign.java:187", "Method Entered", ""
"main", "171", "AbstractDesign.java:187", "Variable Write", "context=CarFactory#buildCar:2, type=CarType:2"
"main", "172", "AbstractDesign.java:189", "Line Step", "file=AbstractDesign.java, line=189"
"main", "173", "AbstractDesign.java:189", "Variable Write", "context=CarFactory#buildCar:2, car=null"
"main", "174", "AbstractDesign.java:194", "Line Step", "file=AbstractDesign.java, line=194"
"main", "175", "AbstractDesign.java:194", "Field Read", "context=Location, INDIA"
"main", "176", "AbstractDesign.java:194", "Variable Write", "context=CarFactory#buildCar:2, location=Location:3"
"main", "177", "AbstractDesign.java:196", "Line Step", "file=AbstractDesign.java, line=196"
"main", "178", "AbstractDesign.java:196", "Method Call", "caller=CarFactory#buildCar:2, target=LCarFactory;.$SWITCH_TABLE$Location() <SYNTHETIC>"
"main", "179", "AbstractDesign.java:196", "Method Exit", "returner=LCarFactory;.$SWITCH_TABLE$Location() <SYNTHETIC>, value=<void>"
"main", "180", "AbstractDesign.java:196", "Method Returned", ""
"main", "181", "AbstractDesign.java:196", "Line Step", "file=AbstractDesign.java, line=196"
"main", "182", "AbstractDesign.java:203", "Line Step", "file=AbstractDesign.java, line=203"
"main", "183", "AbstractDesign.java:203", "Method Call", "caller=CarFactory#buildCar:2, target=INDIACarFactory#buildCar:2"
"main", "184", "AbstractDesign.java:99", "Method Entered", ""
"main", "185", "AbstractDesign.java:99", "Variable Write", "context=INDIACarFactory#buildCar:2, model=CarType:2"
"main", "186", "AbstractDesign.java:101", "Line Step", "file=AbstractDesign.java, line=101"
"main", "187", "AbstractDesign.java:101", "Variable Write", "context=INDIACarFactory#buildCar:2, car=null"
"main", "188", "AbstractDesign.java:102", "Line Step", "file=AbstractDesign.java, line=102"
"main", "189", "AbstractDesign.java:102", "Method Call", "caller=INDIACarFactory#buildCar:2, target=LINDIACarFactory;.$SWITCH_TABLE$CarType() <SYNTHETIC>"
"main", "190", "AbstractDesign.java:102", "Method Exit", "returner=LINDIACarFactory;.$SWITCH_TABLE$CarType() <SYNTHETIC>, value=<void>"
"main", "191", "AbstractDesign.java:102", "Method Returned", ""
"main", "192", "AbstractDesign.java:102", "Line Step", "file=AbstractDesign.java, line=102"
"main", "193", "AbstractDesign.java:109", "Line Step", "file=AbstractDesign.java, line=109"
"main", "194", "SYSTEM", "Type Load", "class=MiniCar"
"main", "195", "AbstractDesign.java:109", "Field Read", "context=Location, INDIA"
"main", "196", "AbstractDesign.java:109", "New Object", "object=MiniCar:1"
"main", "197", "AbstractDesign.java:109", "Method Call", "caller=INDIACarFactory#buildCar:2, target=MiniCar:1#MiniCar:1"
"main", "198", "AbstractDesign.java:79", "Method Entered", ""
"main", "199", "AbstractDesign.java:79", "Variable Write", "context=MiniCar:1#MiniCar:1, location=Location:3"
"main", "200", "AbstractDesign.java:81", "Line Step", "file=AbstractDesign.java, line=81"
"main", "201", "AbstractDesign.java:81", "Field Read", "context=CarType, MINI"
"main", "202", "AbstractDesign.java:81", "Method Call", "caller=MiniCar:1#MiniCar:1, target=Car:2#Car:2"
"main", "203", "AbstractDesign.java:11", "Method Entered", ""
"main", "204", "AbstractDesign.java:11", "Variable Write", "context=Car:2#Car:2, location=Location:3"
"main", "205", "AbstractDesign.java:11", "Variable Write", "context=Car:2#Car:2, model=CarType:2"
"main", "206", "AbstractDesign.java:11", "Line Step", "file=AbstractDesign.java, line=11"
"main", "207", "AbstractDesign.java:19", "Line Step", "file=AbstractDesign.java, line=19"
"main", "208", "AbstractDesign.java:19", "Field Write", "context=Car:2, model=null"
"main", "209", "AbstractDesign.java:20", "Line Step", "file=AbstractDesign.java, line=20"
"main", "210", "AbstractDesign.java:20", "Field Write", "context=Car:2, location=null"
"main", "211", "AbstractDesign.java:13", "Line Step", "file=AbstractDesign.java, line=13"
"main", "212", "AbstractDesign.java:13", "Field Write", "context=Car:2, model=CarType:2"
"main", "213", "AbstractDesign.java:14", "Line Step", "file=AbstractDesign.java, line=14"
"main", "214", "AbstractDesign.java:14", "Field Write", "context=Car:2, location=Location:3"
"main", "215", "AbstractDesign.java:15", "Line Step", "file=AbstractDesign.java, line=15"
"main", "216", "AbstractDesign.java:15", "Method Exit", "returner=Car:2#Car:2, value=<void>"
"main", "217", "AbstractDesign.java:81", "Method Returned", ""
"main", "218", "AbstractDesign.java:82", "Line Step", "file=AbstractDesign.java, line=82"
"main", "219", "AbstractDesign.java:82", "Method Call", "caller=MiniCar:1#MiniCar:1, target=MiniCar:1#construct:1"
"main", "220", "AbstractDesign.java:86", "Method Entered", ""
"main", "221", "AbstractDesign.java:88", "Line Step", "file=AbstractDesign.java, line=88"
"main", "222", "AbstractDesign.java:89", "Line Step", "file=AbstractDesign.java, line=89"
"main", "223", "AbstractDesign.java:89", "Method Exit", "returner=MiniCar:1#construct:1, value=<void>"
"main", "224", "AbstractDesign.java:82", "Method Returned", ""
"main", "225", "AbstractDesign.java:83", "Line Step", "file=AbstractDesign.java, line=83"
"main", "226", "AbstractDesign.java:83", "Method Exit", "returner=MiniCar:1#MiniCar:1, value=<void>"
"main", "227", "AbstractDesign.java:109", "Method Returned", ""
"main", "228", "AbstractDesign.java:109", "Line Step", "file=AbstractDesign.java, line=109"
"main", "229", "AbstractDesign.java:109", "Variable Write", "context=INDIACarFactory#buildCar:2, car=MiniCar:1"
"main", "230", "AbstractDesign.java:110", "Line Step", "file=AbstractDesign.java, line=110"
"main", "231", "AbstractDesign.java:120", "Line Step", "file=AbstractDesign.java, line=120"
"main", "232", "AbstractDesign.java:120", "Variable Write", "context=INDIACarFactory#buildCar:2, result=MiniCar:1"
"main", "233", "AbstractDesign.java:120", "Method Exit", "returner=INDIACarFactory#buildCar:2, value=MiniCar:1"
"main", "234", "AbstractDesign.java:203", "Method Returned", ""
"main", "235", "AbstractDesign.java:203", "Line Step", "file=AbstractDesign.java, line=203"
"main", "236", "AbstractDesign.java:203", "Variable Write", "context=CarFactory#buildCar:2, car=MiniCar:1"
"main", "237", "AbstractDesign.java:204", "Line Step", "file=AbstractDesign.java, line=204"
"main", "238", "AbstractDesign.java:211", "Line Step", "file=AbstractDesign.java, line=211"
"main", "239", "AbstractDesign.java:211", "Variable Write", "context=CarFactory#buildCar:2, result=MiniCar:1"
"main", "240", "AbstractDesign.java:211", "Method Exit", "returner=CarFactory#buildCar:2, value=MiniCar:1"
"main", "241", "AbstractDesign.java:221", "Method Returned", ""
"main", "242", "AbstractDesign.java:221", "Line Step", "file=AbstractDesign.java, line=221"
"main", "243", "SYSTEM", "Method Call", "caller=AbstractDesign#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "244", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "245", "SYSTEM", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Car:2#toString:2"
"main", "246", "AbstractDesign.java:43", "Method Entered", ""
"main", "247", "AbstractDesign.java:45", "Line Step", "file=AbstractDesign.java, line=45"
"main", "248", "AbstractDesign.java:45", "Field Read", "context=Car:2, model"
"main", "249", "AbstractDesign.java:45", "Field Read", "context=Car:2, location"
"main", "250", "AbstractDesign.java:45", "Variable Write", "context=Car:2#toString:2, result=""CarModel - MINI located in INDIA"""
"main", "251", "AbstractDesign.java:45", "Method Exit", "returner=Car:2#toString:2, value=""CarModel - MINI located in INDIA"""
"main", "252", "AbstractDesign.java:222", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "253", "AbstractDesign.java:222", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "254", "SYSTEM", "Method Returned", ""
"main", "255", "AbstractDesign.java:222", "Line Step", "file=AbstractDesign.java, line=222"
"main", "256", "AbstractDesign.java:222", "Field Read", "context=CarType, LUXURY"
"main", "257", "AbstractDesign.java:222", "Method Call", "caller=AbstractDesign#main:1, target=CarFactory#buildCar:3"
"main", "258", "AbstractDesign.java:187", "Method Entered", ""
