"main", "110", "CommanderImpl.java:17", "Method Exit", "returner=CommanderImpl:1#canAttack:2, value=false"
"main", "111", "TankUnit.java:10", "Method Returned", ""
"main", "112", "TankUnit.java:10", "Line Step", "file=TankUnit.java, line=10"
"main", "113", "TankUnit.java:16", "Line Step", "file=TankUnit.java, line=16"
"main", "114", "TankUnit.java:18", "Line Step", "file=TankUnit.java, line=18"
"main", "115", "TankUnit.java:18", "Method Exit", "returner=TankUnit:1#attack:1, value=<void>"
"main", "116", "CommanderImpl.java:21", "Method Returned", ""
"main", "117", "CommanderImpl.java:22", "Line Step", "file=CommanderImpl.java, line=22"
"main", "118", "CommanderImpl.java:22", "Method Exit", "returner=CommanderImpl:1#startAttack:2, value=<void>"
"main", "119", "CommanderImplTest.java:9", "Method Returned", ""
"main", "120", "CommanderImplTest.java:10", "Line Step", "file=CommanderImplTest.java, line=10"
"main", "121", "CommanderImplTest.java:10", "Method Call", "caller=CommanderImplTest#main:1, target=CommanderImpl:1#ceaseAttack:1"
"main", "122", "CommanderImpl.java:24", "Method Entered", ""
"main", "123", "CommanderImpl.java:24", "Variable Write", "context=CommanderImpl:1#ceaseAttack:1, armedUnit=SoldierUnit:1"
"main", "124", "CommanderImpl.java:25", "Line Step", "file=CommanderImpl.java, line=25"
"main", "125", "CommanderImpl.java:25", "Method Call", "caller=CommanderImpl:1#ceaseAttack:1, target=SoldierUnit:1#stopAttack:1"
"main", "126", "SoldierUnit.java:21", "Method Entered", ""
"main", "127", "SoldierUnit.java:22", "Line Step", "file=SoldierUnit.java, line=22"
"main", "128", "SoldierUnit.java:23", "Line Step", "file=SoldierUnit.java, line=23"
"main", "129", "SoldierUnit.java:23", "Field Read", "context=SoldierUnit:1, commander"
"main", "130", "SoldierUnit.java:23", "Method Call", "caller=SoldierUnit:1#stopAttack:1, target=CommanderImpl:1#setAttackStatus:2"
"main", "131", "CommanderImpl.java:12", "Method Entered", ""
"main", "132", "CommanderImpl.java:12", "Variable Write", "context=CommanderImpl:1#setAttackStatus:2, attackStatus=true"
"main", "133", "CommanderImpl.java:13", "Line Step", "file=CommanderImpl.java, line=13"
"main", "134", "CommanderImpl.java:13", "Field Write", "context=CommanderImpl:1, attackStatus=true"
"main", "135", "CommanderImpl.java:14", "Line Step", "file=CommanderImpl.java, line=14"
"main", "136", "CommanderImpl.java:14", "Method Exit", "returner=CommanderImpl:1#setAttackStatus:2, value=<void>"
"main", "137", "SoldierUnit.java:23", "Method Returned", ""
"main", "138", "SoldierUnit.java:24", "Line Step", "file=SoldierUnit.java, line=24"
"main", "139", "SoldierUnit.java:24", "Method Exit", "returner=SoldierUnit:1#stopAttack:1, value=<void>"
"main", "140", "CommanderImpl.java:25", "Method Returned", ""
"main", "141", "CommanderImpl.java:26", "Line Step", "file=CommanderImpl.java, line=26"
"main", "142", "CommanderImpl.java:26", "Method Exit", "returner=CommanderImpl:1#ceaseAttack:1, value=<void>"
"main", "143", "CommanderImplTest.java:10", "Method Returned", ""
"main", "144", "CommanderImplTest.java:11", "Line Step", "file=CommanderImplTest.java, line=11"
"main", "145", "CommanderImplTest.java:11", "Method Call", "caller=CommanderImplTest#main:1, target=CommanderImpl:1#startAttack:3"
"main", "146", "CommanderImpl.java:20", "Method Entered", ""
"main", "147", "CommanderImpl.java:20", "Variable Write", "context=CommanderImpl:1#startAttack:3, armedUnit=TankUnit:1"
