"main", "108", "Student.java:22", "Method Exit", "returner=LStudent$StudentBuilder;.access$7(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "109", "Student.java:22", "Method Returned", ""
"main", "110", "Student.java:22", "Line Step", "file=Student.java, line=22"
"main", "111", "Student.java:22", "Field Write", "context=Student:1, state=null"
"main", "112", "Student.java:23", "Line Step", "file=Student.java, line=23"
"main", "113", "Student.java:23", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$8(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "114", "Student.java:23", "Method Exit", "returner=LStudent$StudentBuilder;.access$8(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "115", "Student.java:23", "Method Returned", ""
"main", "116", "Student.java:23", "Line Step", "file=Student.java, line=23"
"main", "117", "Student.java:23", "Field Write", "context=Student:1, isEarning=false"
"main", "118", "Student.java:24", "Line Step", "file=Student.java, line=24"
"main", "119", "Student.java:24", "Method Exit", "returner=Student:1#Student:1, value=<void>"
"main", "120", "Student.java:86", "Method Exit", "returner=LStudent;.Student(LStudent$StudentBuilder;LStudent;) <SYNTHETIC>, value=<void>"
"main", "121", "Student.java:86", "Method Returned", ""
"main", "122", "Student.java:86", "Line Step", "file=Student.java, line=86"
"main", "123", "Student.java:86", "Variable Write", "context=Student$StudentBuilder:1#build:1, result=Student:1"
"main", "124", "Student.java:86", "Method Exit", "returner=Student$StudentBuilder:1#build:1, value=Student:1"
"main", "125", "BuilderClient.java:9", "Method Returned", ""
"main", "126", "BuilderClient.java:5", "Line Step", "file=BuilderClient.java, line=5"
"main", "127", "BuilderClient.java:5", "Variable Write", "context=BuilderClient#main:1, student=Student:1"
"main", "128", "BuilderClient.java:11", "Line Step", "file=BuilderClient.java, line=11"
"main", "129", "Student.java:28", "Method Call", "caller=BuilderClient#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "130", "Student.java:28", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "131", "Student.java:28", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Student:1#toString:1"
"main", "132", "Student.java:27", "Method Entered", ""
"main", "133", "Student.java:28", "Field Read", "context=Student:1, firstName"
"main", "134", "Student.java:28", "Field Read", "context=Student:1, lastName"
"main", "135", "Student.java:28", "Field Read", "context=Student:1, age"
"main", "136", "Student.java:28", "Field Read", "context=Student:1, gender"
"main", "137", "Student.java:29", "Field Read", "context=Student:1, isGraduate"
"main", "138", "Student.java:29", "Field Read", "context=Student:1, hasExperience"
"main", "139", "Student.java:29", "Field Read", "context=Student:1, city"
"main", "140", "Student.java:30", "Field Read", "context=Student:1, state"
"main", "141", "Student.java:30", "Field Read", "context=Student:1, isEarning"
"main", "142", "Student.java:28", "Variable Write", "context=Student:1#toString:1, result="" firstName=Pra  lastName=Bhu  age=25  gender=M  isGraduate=false  hasExperience=true  city=null  state=null  isEarning=false"""
"main", "143", "Student.java:28", "Method Exit", "returner=Student:1#toString:1, value="" firstName=Pra  lastName=Bhu  age=25  gender=M  isGraduate=false  hasExperience=true  city=null  state=null  isEarning=false"""
"main", "144", "BuilderClient.java:13", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "145", "BuilderClient.java:13", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "146", "Student.java:28", "Method Returned", ""
"main", "147", "BuilderClient.java:13", "Line Step", "file=BuilderClient.java, line=13"
"main", "148", "BuilderClient.java:13", "Method Exit", "returner=BuilderClient#main:1, value=<void>"
"main", "149", "BuilderClient.java:5", "Method Returned", ""
"main", "150", "SYSTEM", "Thread End", ""
"SYSTEM", "151", "SYSTEM", "System End", ""
